Campaign,Number,Period,low,high
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,12,PP2-H,-1300,-50
SLP-2004,5,PP2-H,-1300,-50
SLP-2004,8,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,22,PP2-H,-1300,-50
SLP-2004,14,PP2-H,-1300,-50
SLP-2004,6,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,18,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,3,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,41,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,8,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,3,PP2-H,-1300,-50
SLP-2004,8,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,3,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,8,PP2-H,-1300,-50
SLP-2004,12,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,4,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,7,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,6,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,4,PP2-H,-1300,-50
SLP-2004,2,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2004,1,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,6,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,2,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,15,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,3,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,2,PP2-H,-1300,-50
SLP-2005,1,PP2-H,-1300,-50
SLP-2005,2,PP2-H,-1300,-50
SLP-2004,2,PP2-PP3,-1300,-480
SLP-2004,2,PP2-PP3,-1300,-480
SLP-2004,5,PP2-PP3,-1300,-480
SLP-2004,8,PP2-PP3,-1300,-480
SLP-2004,5,PP2-PP3,-1300,-480
SLP-2004,1,PP2-PP3,-1300,-480
SLP-2004,1,PP2-PP3,-1300,-480
SLP-2004,39,PP2-PP3,-1300,-480
SLP-2004,1,PP2-PP3,-1300,-480
SLP-2004,11,PP2-PP3,-1300,-480
SLP-2004,1,PP2-PP3,-1300,-480
SLP-2005,1,PP2-PP3,-1300,-480
SLP-2005,3,PP2-PP3,-1300,-480
SLP-2005,1,PP2-PP3,-1300,-480
SLP-2005,7,PP2-PP3,-1300,-480
SLP-2005,1,PP2-PP3,-1300,-480
SLP-2005,2,PP2-PP3,-1300,-480
SLP-2005,2,PP2-PP3,-1300,-480
SLP-2005,1,PP2-PP3,-1300,-480
SLP-2005,1,PP2-PP3,-1300,-480
SLP-2005,14,PP2-PP3,-1300,-480
SLP-2005,6,PP2-PP3,-1300,-480
SLP-2005,1,PP2-PP3,-1300,-480
SLP-2004,7,PP2-R,-1300,500
SLP-2004,9,PP2-R,-1300,500
SLP-2005,1,PP2-R,-1300,500
SLP-2005,3,PP2-R,-1300,500
SLP-2005,1,PP2-R,-1300,500
SLP-2005,1,PP2-R,-1300,500
SLP-2005,8,PP2-R,-1300,500
SLP-2005,12,PP2-R,-1300,500
SLP-2005,1,PP2-R,-1300,500
SLP-2005,1,PP2-R,-1300,500
SLP-2005,2,PP2-R,-1300,500
SLP-2005,1,PP2-R,-1300,500
SLP-2005,14,PP2-R,-1300,500
SLP-2005,1,PP2-R,-1300,500
SLP-2005,5,PP2-R,-1300,500
SLP-2005,1,PP2-R,-1300,500
SLP-2005,1,PP2-R,-1300,500
SLP-2004,1,PP2-R1,-1300,80
SLP-2004,1,PP3-H,-800,-50
SLP-2004,3,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,5,PP3-H,-800,-50
SLP-2004,3,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,10,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,3,PP3-H,-800,-50
SLP-2004,4,PP3-H,-800,-50
SLP-2004,3,PP3-H,-800,-50
SLP-2004,3,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,8,PP3-H,-800,-50
SLP-2004,2,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,3,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,4,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2004,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,12,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,7,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2005,1,PP3-H,-800,-50
SLP-2004,1,PP3-H1,-800,-200
SLP-2004,2,PP3-H1,-800,-200
SLP-2004,2,PP3-H1,-800,-200
SLP-2004,3,PP3-M,-800,1500
SLP-2004,1,PP3-M,-800,1500
SLP-2004,3,PP3-PP4,-800,-350
SLP-2005,1,PP3-PP4,-800,-350
SLP-2005,1,PP3-PP4,-800,-350
SLP-2005,1,PP3-PP4,-800,-350
SLP-2005,1,PP3-PP4,-800,-350
SLP-2005,2,PP3-PP4,-800,-350
SLP-2005,1,PP3-PP4,-800,-350
SLP-2005,6,PP3-PP4,-800,-350
SLP-2005,1,PP3-PP4,-800,-350
SLP-2005,1,PP3-PP4,-800,-350
SLP-2005,3,PP3-PP4,-800,-350
SLP-2005,1,PP3-PP4,-800,-350
SLP-2005,4,PP3-PP4,-800,-350
SLP-2004,10,PP3-R,-800,500
SLP-2004,18,PP3-R,-800,500
SLP-2004,8,PP3-R,-800,500
SLP-2004,1,PP3-R,-800,500
SLP-2004,14,PP3-R,-800,500
SLP-2004,1,PP3-R,-800,500
SLP-2004,3,PP3-R,-800,500
SLP-2004,2,PP3-R,-800,500
SLP-2004,2,PP3-R,-800,500
SLP-2004,11,PP3-R,-800,500
SLP-2004,1,PP3-R,-800,500
SLP-2004,2,PP3-R,-800,500
SLP-2004,1,PP3-R,-800,500
SLP-2004,2,PP3-R,-800,500
SLP-2004,3,PP3-R,-800,500
SLP-2004,1,PP3-R,-800,500
SLP-2004,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,3,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,6,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,24,PP3-R,-800,500
SLP-2005,3,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,6,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,2,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,2,PP3-R,-800,500
SLP-2005,2,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2005,1,PP3-R,-800,500
SLP-2004,4,PP3-R1,-800,80
SLP-2004,7,PP3-R1,-800,80
SLP-2004,15,PP3-R1,-800,80
SLP-2004,8,PP3-R1,-800,80
SLP-2004,1,PP3-R1,-800,80
SLP-2005,1,PP4,-480,-350
SLP-2005,1,PP4,-480,-350
SLP-2005,1,PP4,-480,-350
SLP-2004,1,PP4-H,-480,-50
SLP-2004,3,PP4-H,-480,-50
SLP-2004,1,PP4-H,-480,-50
SLP-2004,7,PP4-H,-480,-50
SLP-2004,5,PP4-H,-480,-50
SLP-2005,3,PP4-H,-480,-50
SLP-2005,2,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,1,PP4-H,-480,-50
SLP-2005,2,PP4-M,-480,1500
SLP-2004,8,PP4-R,-480,500
SLP-2004,3,PP4-R,-480,500
SLP-2004,1,PP4-R,-480,500
SLP-2005,1,PP4-R,-480,500
SLP-2005,1,PP4-R,-480,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,12,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,6,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,5,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,13,R,-50,500
SLP-2004,21,R,-50,500
SLP-2004,26,R,-50,500
SLP-2004,7,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,26,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,6,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,14,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,9,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,2,R,-50,500
SLP-2004,8,R,-50,500
SLP-2004,7,R,-50,500
SLP-2004,3,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,4,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2004,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,14,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,12,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,9,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,10,R,-50,500
SLP-2005,11,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,7,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,17,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,7,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,9,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,6,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,6,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,6,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,21,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,6,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,5,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,4,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,6,R,-50,500
SLP-2005,3,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,9,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,1,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,8,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,2,R,-50,500
SLP-2005,1,R,-50,500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,20,R-M,-50,1500
SLP-2004,3,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,5,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,9,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,2,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,1,R-M,-50,1500
SLP-2004,15,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
SLP-2005,1,R-M,-50,1500
