Campaign,Type,Ware,Number
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,7
SLP-2004,CER,TIL,26
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,10
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,5
SLP-2004,CER,TIL,8
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,9
SLP-2004,CER,TIL,8
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,7
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,5
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,9
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,5
SLP-2004,CER,TIL,9
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,6
SLP-2004,CER,TIL,10
SLP-2004,CER,TIL,11
SLP-2004,CER,TIL,11
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,26
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,49
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,15
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,11
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,8
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,4
SLP-2004,CER,TIL,7
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,25
SLP-2004,CER,TIL,1
SLP-2004,CER,TIL,3
SLP-2004,CER,TIL,8
SLP-2004,CER,TIL,2
SLP-2004,CER,TIL,1
SLP-2004,CER,TS,3
SLP-2004,CER,TT,1
SLP-2004,CER,TT,2
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,19
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,17
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,15
SLP-2004,CER,UNI,21
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,21
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,27
SLP-2004,CER,UNI,20
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,15
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,25
SLP-2004,CER,UNI,13
SLP-2004,CER,UNI,19
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,20
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,22
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,15
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,19
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,25
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,26
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,13
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,18
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,15
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,19
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,13
SLP-2004,CER,UNI,20
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,15
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,13
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,14
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,20
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,6
SLP-2004,GLA,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,16
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,13
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,23
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,16
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,21
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,13
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,14
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,18
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,22
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,13
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,13
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,19
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,15
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,27
SLP-2004,CER,UNI,15
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,21
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,16
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,19
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,29
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,26
SLP-2004,CER,UNI,14
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,14
SLP-2004,CER,UNI,20
SLP-2004,CER,UNI,13
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,18
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,17
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,20
SLP-2004,CER,UNI,27
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,6
SLP-2004,CER,UNI,16
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,21
SLP-2004,CER,UNI,7
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,68
SLP-2004,CER,UNI,20
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,15
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,15
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,5
SLP-2004,CER,UNI,12
SLP-2004,CER,UNI,14
SLP-2004,CER,UNI,4
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,8
SLP-2004,CER,UNI,14
SLP-2004,CER,UNI,3
SLP-2004,CER,UNI,11
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,9
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,2
SLP-2004,CER,UNI,1
SLP-2004,CER,UNI,10
SLP-2004,CER,UNI,1
SLP-2004,MET,UNI,1
SLP-2004,STO,UNI,1
SLP-2004,CER,WAS,1
SLP-2004,CER,WAS,1
SLP-2004,CER,WAS,21
SLP-2004,CER,WAS,1
SLP-2004,CER,WAS,1
SLP-2004,CER,WAS,1
