Campaign,UnitID,Visitnr,SampleID,SiteID,Adm,Date,Type,Ware,Number,Weight,Fragment,Form,Fabric,Colour,Era,Period,Diameter,Inclusions,Decoration,Thickness,Parallel,Remarks
SLP-2005,2257,1,1,,TS,10-11-2005 00:00:00,CER,TIL,1,5,,,,,Recent,,,,,,,Ds
SLP-2005,2325,1,1,,ML,15-11-2005 00:00:00,CER,TIL,6,150,,,,,Recent,,,,,,,DS
SLP-2005,2387,1,1,,ML,17-11-2005 00:00:00,CER,TIL,7,360,,,,,Recent,Recent,,,,,,ds
SLP-2005,2389,1,1,,ML,17-11-2005 00:00:00,CER,TIL,5,295,,,,,Recent,Recent,,,,,,ds
SLP-2005,2392,1,1,,ML,17-11-2005 00:00:00,CER,TIL,2,135,,,,,Recent,Recent,,,,,,ds
SLP-2005,2458,1,1,,jp,28-11-2005 00:00:00,CER,TIL,4,315,,,,,Recent,sr,,,,,,ds
SLP-2005,2531,1,1,,ET,24-11-2005 00:00:00,CER,TIL,1,75,,,,a1,Recent,,,,,,,ds.
SLP-2005,2529,1,1,,ET,24-11-2005 00:00:00,CER,TIL,2,205,,,,b1,Recent,,,,,,,ds.
SLP-2005,2156,1,1,,ET,9-11-2005 00:00:00,CER,TIL,1,20,,,,c,Recent,,,,,,,ds.
SLP-2005,2157,1,1,,ET,9-11-2005 00:00:00,CER,TIL,1,15,,,,,Recent,,,,,,,ds.
SLP-2005,2311,1,1,,ET,14-11-2005 00:00:00,CER,TIL,1,485,,,,,Recent,,,,,,,ds.
SLP-2005,2385,1,1,,ET,17-11-2005 00:00:00,CER,TIL,4,245,,,,,Recent,,,,,,,ds.
SLP-2005,2449,1,1,,ET,19-11-2005 00:00:00,CER,TIL,2,130,,,,,Recent,,,,,,,ds.
SLP-2005,2534,1,1,,ET,24-11-2005 00:00:00,CER,TIL,2,70,,,,,Recent,,,,,,,ds.
SLP-2005,2055,1,1,,ET,2-11-2005 00:00:00,CER,TIL,1,25,,,,c,Recent,,,,,,,
SLP-2004,324,1,1,,,,CER,TIL,5,,,,,,Subrecent,SR,,,,,,"2SP maybe not SR but LR, TA or M"
SLP-2004,22,1,1,,JJ,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,37,1,1,,TS,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,39,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,40,1,1,,TS,,CER,TIL,4,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,41,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,42,1,1,,TS,,CER,TIL,4,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,47,1,1,,ET,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,50,1,1,,ET,,CER,TIL,11,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,56,1,1,,TS,,CER,TIL,4,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,65,1,1,,ET,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,66,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,122,1,1,,MR,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,126,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,127,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,140,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,destroyed
SLP-2004,5,1,1,,ET,,CER,TIL,18,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,7,1,1,,ET,,CER,TIL,4,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,8,1,1,,TS,,CER,TIL,5,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,9,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,10,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,11,1,1,,TS,,CER,TIL,7,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,17,1,1,,TS,,CER,TIL,4,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,18,1,1,,"MR
MR",,CER,TIL,6,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,28,1,1,,TS,,CER,TIL,4,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,34,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,43,1,1,,,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,43,1,1,,,,CER,TIL,5,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,70,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,73,1,1,,MR,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,79,1,1,,ET,,CER,TIL,8,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,81,1,1,,ET,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,85,1,1,,ET,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,87,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,95,1,1,,TS,,CER,TIL,18,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,96,1,1,,MJK,,CER,TIL,47,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,102,1,1,,ET,,CER,TIL,11,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,104,1,1,,TS,,CER,TIL,5,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,106,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,107,1,1,,TS,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,120,1,1,,ET,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,137,1,1,,TS,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,143,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,150,1,1,,TS,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,155,1,1,,TS,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,156,1,1,,TS,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,175,1,1,,,,CER,TIL,6,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,178,1,1,,TS,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,180,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,188,1,1,,,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,189,1,1,,,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,200,1,1,,MR,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,201,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,205,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,218,1,1,,ET,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,263,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,274,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,313,1,1,,TS,,CER,TIL,5,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,317,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,328,1,1,,TS,,CER,TIL,10,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,329,1,1,,TS,,CER,TIL,12,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,350,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,372,1,1,,VDO,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,376,1,1,,VDO,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,381,1,1,,TS,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,462,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,513,1,1,,JJ,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,532,1,1,,JJ,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,539,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,545,1,1,,TS,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,554,1,1,,JJ,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,581,1,1,,BS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1130,1,1,,TS/MK,,CER,TIL,6,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1135,1,1,,ET,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1136,1,1,,ET,,CER,TIL,13,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1137,1,1,,TS,,CER,TIL,17,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1138,1,1,,TS,,CER,TIL,4,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1149,1,1,,TS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1151,1,1,,ET,,CER,TIL,10,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1152,1,1,,TS/MIK,,CER,TIL,4,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1161,1,1,,TS,,CER,TIL,5,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1166,1,1,,TS,,CER,TIL,2,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,1167,1,1,,BS,,CER,TIL,1,,,,,,Subrecent,SR,,,,,,DS
SLP-2004,30,1,1,,MR,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,"DS, possibly sr/rec"
SLP-2004,45,1,1,,ET,,CER,TIL,3,,,,,,Subrecent,SR,,,,,,poss DS
SLP-2004,3,1,1,,ET,,CER,TIL,5,,,,,,Subrecent,SR,,,,,,
SLP-2004,14,1,1,,TS,,CER,TIL,10,,,,,,Subrecent,SR,,,,,,
SLP-2004,71,1,1,,ET,,CER,TIL,11,,,,,,Subrecent,SR,,,,,,
SLP-2004,78,1,1,,ET,,CER,TIL,6,,,,,,Subrecent,SR,,,,,,
SLP-2004,80,1,1,,ET,,CER,TIL,13,,,,,,Subrecent,SR,,,,,,
SLP-2004,97,1,1,,MJK,,CER,TIL,10,,,,,,Subrecent,SR,,,,,,
SLP-2004,541,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,"""samnite"""
SLP-2004,579,1,1,,TS,,CER,TIL,6,300,,,,,Unidentified,UNI,,,,,,"""samnite"" samples preserved"
SLP-2004,559,1,1,,TS,,CER,TIL,10,,,,,,Unidentified,UNI,,,,,,1 preserved
SLP-2004,594,1,1,,TS,,CER,TIL,1,750,,,,,Unidentified,UNI,,,,,,1 SP
SLP-2004,740,1,1,,V.D.O,,CER,TIL,6,,,,,,Unidentified,UNI,,,,,,1 SP
SLP-2004,1283,1,1,,V'DO,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,1 SP
SLP-2004,184,1,1,,,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,1SP
SLP-2004,1191,1,1,,JP,,CER,TIL,6,100,,,,,Unidentified,UNI,,,,,,1SP
SLP-2004,626,1,1,,ET,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,2 DS
SLP-2004,625,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,"2 preserved, DS"
SLP-2004,596,1,1,,TS,,CER,TIL,6,,,,,,Unidentified,UNI,,,,,,2 SP
SLP-2004,181,1,1,,,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,2SP
SLP-2004,1163,1,1,,TS,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,3 destroyed
SLP-2004,100,1,1,,ET,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,"3 DS, also brick"
SLP-2004,603,1,1,,JP,,CER,TIL,13,900,,,,,Unidentified,UNI,,,,,,"3 saved, rest DS"
SLP-2004,1233,1,1,,V'DO,,CER,TIL,9,,,,,,Unidentified,UNI,,,,,,3 SP
SLP-2004,345,1,1,,TS,,CER,TIL,6,700,,,,,Unidentified,UNI,,,,,,4 SP. NICE PINK HARD FIRED
SLP-2004,1259,1,1,,V'DO,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,beige
SLP-2004,1249,1,1,,JP,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,black inclusions
SLP-2004,1283,1,1,,JP,,CER,TIL,9,,,,,,Unidentified,UNI,,,,,,black inclusions 2 SP
SLP-2004,1295,1,1,,JP,,CER,TIL,6,,,,,,Unidentified,UNI,,,,,,dark incl. DS
SLP-2004,62,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,destroyed
SLP-2004,123,1,1,,ET,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,destroyed
SLP-2004,124,1,1,,JP,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,destroyed
SLP-2004,139,1,1,,JJ,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,destroyed
SLP-2004,57,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,"destroyed, very small fragment"
SLP-2005,2704,1,1,,ML,26-11-2005 00:00:00,CER,TIL,2,100,,,,c1,Unidentified,M/Rec,,,,,,ds
SLP-2004,1150,1,1,,JJ,,CER,TIL,1,,,,orange,,Unidentified,UNI,,,,,,DS
SLP-2004,5,1,1,,MJK,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,7,1,1,,ET,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,10,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,19,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,21,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,23,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,28,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,29,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,31,1,1,,ET,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,32,1,1,,JP,,CER,TIL,4,400,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,43,1,1,,,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,43,1,1,,,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,55,1,1,,ET,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,59,1,1,,JP,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,60,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,63,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,72,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,76,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,81,1,1,,ET,,CER,TIL,6,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,103,1,1,,ET,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,137,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,147,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,152,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,172,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,194,1,1,,,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,204,1,1,,JP,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,204,1,1,,JP,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,213,1,1,,MR,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,215,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,216,1,1,,ET,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,218,1,1,,ET,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,221,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,230,1,1,,JP,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,257,1,1,,DL,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,262,1,1,,DL,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,272,1,1,,V.D.O,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,275,1,1,,V.D.O,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,316,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,317,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,328,1,1,,VDO,,CER,TIL,13,25,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,330,1,1,,VDO,,CER,TIL,7,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,331,1,1,,VDO,,CER,TIL,7,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,337,1,1,,VDO,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,384,1,1,,JP,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,545,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,547,1,1,,MR,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,557,1,1,,ET,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,561,1,1,,TS,,CER,TIL,9,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,574,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,583,1,1,,TS,,CER,TIL,1,300,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,584,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,592,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,601,1,1,,ET,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,602,1,1,,TS,,CER,TIL,9,400,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,608,1,1,,JJ,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,623,1,1,,TS,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,633,1,1,,JJ,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,633,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,635,1,1,,TS,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,636,1,1,,TS,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,642,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,645,1,1,,V.D.O.,,CER,TIL,24,1500,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,648,1,1,,TS,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,650,1,1,,ET,,CER,TIL,11,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,677,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,677,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,677,1,1,,JJ,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,690,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,708,1,1,,V.D.O,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1135,1,1,,ET,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1137,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1138,1,1,,TS,,CER,TIL,6,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1147,1,1,,TS,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1152,1,1,,TS/MIK,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1156,1,1,,ET,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1157,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1157,1,1,,MR,,CER,TIL,8,200,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1161,1,1,,TS,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1163,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1168,1,1,,TS/???,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1179,1,1,,DL,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1180,1,1,,MR,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1182,1,1,,JP,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1184,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1185,1,1,,MR,,CER,TIL,6,400,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1185,1,1,,MR,,CER,TIL,8,400,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1191,1,1,,V'DO,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1214,1,1,,DL,,CER,TIL,7,150,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1221,1,1,,MR,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1221,1,1,,DL,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1238,1,1,,DL,,CER,TIL,22,250,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1263,1,1,,DL,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1268,1,1,,DL,,CER,TIL,3,,,,,,Unidentified,UNI,,,,,,DS
SLP-2004,1284,1,1,,DL,,CER,TIL,7,200,,,,,Unidentified,UNI,,,,,,DS
SLP-2005,2331,1,1,,ML,15-11-2005 00:00:00,CER,TIL,6,360,,,,,Unidentified,M/Rec,,,,,,ds
SLP-2005,2334,1,1,,ML,15-11-2005 00:00:00,CER,TIL,3,105,,,,,Unidentified,M/Rec,,,,,,ds
SLP-2005,3537,1,1,,JP,30-11-2005 00:00:00,CER,TIL,11,510,,,,,Unidentified,H-SR,,,,,,DS
SLP-2004,356,1,1,,MR,,CER,TIL,6,70,,,,,Unidentified,UNI,,,,,,DS (H/R?)
SLP-2004,1221,1,1,,MR,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS (MODERN?)
SLP-2004,360,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,DS SAMNITE
SLP-2004,671,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,"DS, bad surface, clay imclusions"
SLP-2004,671,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,"DS, black inclusions"
SLP-2004,1184,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,"DS, black inclusions"
SLP-2004,608,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,"DS, black+clay incl.?????"
SLP-2004,542,1,1,,TS,,CER,TIL,7,400,,,,,Unidentified,UNI,,,,,,"DS, but 2"
SLP-2004,543,1,1,,MR,,CER,TIL,26,1400,,,,,Unidentified,UNI,,,,,,"DS, fabric and shapes exceptionally homogenious"
SLP-2004,608,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,"DS, heavily purified"
SLP-2004,73,1,1,,MR,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,"DS, Possibly H/R"
SLP-2004,85,1,1,,ET,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,"DS, Possibly H/R"
SLP-2004,1155,1,1,,JP,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,"DS, possibly hellenistic/roman"
SLP-2004,1138,1,1,,TS,,CER,TIL,10,,,,,,Unidentified,UNI,,,,,,"DS, profile drawn"
SLP-2004,1150,1,1,,JJ,,CER,TIL,1,,,,red-orange,,Unidentified,UNI,,,,,,"DS, REC is possible, roughly made"
SLP-2004,1184,1,1,,JJ,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,"DS, red inclusions"
SLP-2005,3088,1,1,,ML,25-11-2005 00:00:00,CER,TIL,2,95,,,,a1,Unidentified,Recent,,,,,,ds.
SLP-2005,3500,1,1,,ML,22-11-2005 00:00:00,CER,TIL,1,105,,,,a1,Unidentified,M/Rec,,,,,,ds.
SLP-2005,2197,1,1,,ET,10-11-2005 00:00:00,CER,TIL,1,20,,,,b1,Unidentified,,,,,,,ds.
SLP-2004,358,1,1,,TS,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,HARD RED FIRED
SLP-2004,238,1,1,,TS,,CER,TIL,4,,,,,,Unidentified,UNI,,,,,,hardred +SP
SLP-2004,1284,1,1,,V'DO,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,imp chiaro 1 SP
SLP-2004,1284,1,1,,V'DO,,CER,TIL,5,,,,,,Unidentified,UNI,,,,,,imp rosso 1 sp
SLP-2004,1249,1,1,,V'DO,,CER,TIL,8,,,,,,Unidentified,UNI,,,,,,imp. Chiaro 3 SP tegole sannitiche
SLP-2004,1191,1,1,,V'DO,,CER,TIL,1,,,,,,Unidentified,UNI,,,,,,mattone?
SLP-2004,446,1,1,,DL,,CER,TIL,2,,,,,,Unidentified,UNI,,,,,,MAYBE R
SLP-2004,617,1,1,,V.D.O,,CER,TIL,9,,,,,,Unidentified,UNI,,,,,,"molto grezza, presenta ????inclusi"
SLP-2005,2455,2,1,G17,ET,25-11-2005 00:00:00,CER,TIL,1,140,,,,a1,Unidentified,R/M,,,,,,new profile
SLP-2004,97,1,1,,MJK,,CER,TIL,8,,,,,,Unidentified,UNI,,,,,,possibly premedieval
SLP-2004,78,1,1,,ET,,CER,TIL,2,100,,,,,Unidentified,UNI,,,,,,probably LR
SLP-2005,2369,1,1,,ET,17-11-2005 00:00:00,CER,TIL,1,200,,,,c1,Unidentified,,,,,,,probably R
